레벨,화면번호,곡,카테고리,존,존번호,출처
S16,21,그로스,ORIGINAL,PHOENIX,20,실제
S16,22,시,ORIGINAL,PHOENIX,25,실제
S16,23,결투,ORIGINAL,PHOENIX,29,실제
S16,24,리틀 먼치킨,ORIGINAL,PHOENIX,34,실제
S16,25,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
S16,26,바버스 매드니스,ORIGINAL,PHOENIX,36,실제
S16,27,요! 세이!! 페어리!!!,ORIGINAL,PHOENIX,37,실제
S16,28,블루이쉬 로즈,ORIGINAL,PHOENIX,40,실제
S16,29,록시아,ORIGINAL,PHOENIX,41,실제
S16,30,열정,ORIGINAL,PHOENIX,45,실제
S16,31,소닉 붐,ORIGINAL,PHOENIX,48,실제
S16,32,데카 댄스,ORIGINAL,PHOENIX,56,실제
S16,33,뉴 로즈,ORIGINAL,PHOENIX,57,실제
S16,34,아테나의 방패,ORIGINAL,PHOENIX,62,실제
S16,35,머독 vs 오타다,ORIGINAL,PHOENIX,63,실제
S16,36,이매저너라이즈드 시티,ORIGINAL,PHOENIX,65,실제
S16,37,크림슨 후드,ORIGINAL,PHOENIX,66,실제
S16,38,도플갱어,ORIGINAL,PHOENIX,67,실제
S16,39,웨딩 크래셔,ORIGINAL,XX,8,실제
S16,40,트란사칼리아,ORIGINAL,XX,11,실제
S16,41,1949,ORIGINAL,XX,12,실제
S16,42,립톤 스트라이크,ORIGINAL,XX,20,실제
S16,43,아이올라이트 스카이,ORIGINAL,XX,22,실제
S16,44,금혼식,ORIGINAL,XX,24,실제
S16,45,까르멘 버스,ORIGINAL,XX,26,실제
S16,46,오르비트 스테빌라이저,ORIGINAL,XX,34,실제
S16,47,파괴,ORIGINAL,XX,35,실제
S16,48,위키드 레전드,ORIGINAL,XX,37,실제
S16,49,캉-캉 ~Orpheus in The Party Mix~,ORIGINAL,XX,40,실제
S16,50,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
S16,51,파이어 오브 데스티니,ORIGINAL,XX,42,실제
S16,52,디 엔드 오브 더 월드 ft. Skizzo,ORIGINAL,XX,43,실제
S16,53,포가튼 뱀파이어,ORIGINAL,XX,44,실제
S16,54,아마겟돈,ORIGINAL,XX,45,실제
S16,55,리펜턴스,ORIGINAL,XX,46,실제
S16,56,트로피카닉,ORIGINAL,XX,49,실제
S16,57,라스트 리버스,ORIGINAL,PRIME 2,4,실제
S16,58,슈브 니구라스,ORIGINAL,PRIME 2,10,실제
S16,59,퍼더,ORIGINAL,PRIME 2,11,실제
S16,60,다람쥐 헌 쳇바퀴에 타고파,ORIGINAL,PRIME 2,12,실제
S16,61,실버 비트 feat. ChisaUezono,ORIGINAL,PRIME 2,13,실제
S16,62,브레이크 아웃,ORIGINAL,PRIME 2,15,실제
S16,63,사라반드,ORIGINAL,PRIME 2,16,실제
S16,64,가장신자,ORIGINAL,PRIME 2,17,실제
S16,65,패싱 라이더,ORIGINAL,PRIME 2,19,실제
S16,66,아르카나 포스,ORIGINAL,PRIME 2,20,실제
S16,67,트위스트 오브 페이트 (feat. Ruriling),ORIGINAL,PRIME 2,25,실제
S16,68,어웨이크닝,ORIGINAL,PRIME 2,30,실제
S16,69,하트 어택,ORIGINAL,PRIME 2,33,실제
S16,70,네메시스,ORIGINAL,PRIME,1,실제
S16,71,요그 소토스,ORIGINAL,PRIME,5,실제
S16,72,차이니즈 레스토랑,ORIGINAL,PRIME,7,실제
S16,73,아발란치,ORIGINAL,PRIME,8,실제
S16,74,레퀴엠,ORIGINAL,PRIME,10,실제
S16,75,B2,ORIGINAL,PRIME,12,실제
S16,76,메테오라이즈,ORIGINAL,PRIME,13,실제
S16,77,슈퍼 판타지,ORIGINAL,PRIME,19,실제
S16,78,1950,ORIGINAL,PRIME,24,실제
S16,79,어나이얼레이터 메소드,ORIGINAL,PRIME,27,실제
S16,80,포인트 제로 원,ORIGINAL,PRIME,30,실제
S16,81,레드 스노우,ORIGINAL,PRIME,31,실제
S16,82,캄파넬라,ORIGINAL,PRIME,32,실제
S16,83,레미니센스,ORIGINAL,PRIME,35,실제
S16,84,브레이크 잇 다운,ORIGINAL,PRIME,37,실제
S16,85,엘리제,ORIGINAL,FIESTA~FIESTA 2,1,실제
S16,86,이그니스 패터스(DM Ashura 믹스),ORIGINAL,FIESTA~FIESTA 2,2,실제
S16,87,유니크,ORIGINAL,FIESTA~FIESTA 2,6,실제
S16,88,루시드(PIU Edit),ORIGINAL,FIESTA~FIESTA 2,10,실제
S16,89,멘탈 라이더,ORIGINAL,FIESTA~FIESTA 2,15,실제
S16,90,리얼리티,ORIGINAL,FIESTA~FIESTA 2,23,실제
S16,91,오버블로우,ORIGINAL,FIESTA~FIESTA 2,26,실제
S16,92,조나단의 꿈,ORIGINAL,FIESTA~FIESTA 2,42,실제
S16,93,진공,ORIGINAL,FIESTA~FIESTA 2,48,실제
S16,94,팬텀 -인터메조-,ORIGINAL,FIESTA~FIESTA 2,56,실제
S16,95,펌핑 점핑,ORIGINAL,FIESTA~FIESTA 2,58,실제
S16,96,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S16,97,사람들은 몰랐다네,ORIGINAL,NX~NXA,4,실제
S16,98,무혼 1.5,ORIGINAL,NX~NXA,17,실제
S16,99,히글디 피글디,ORIGINAL,NX~NXA,25,실제
S16,100,잼 오 비트,ORIGINAL,NX~NXA,26,실제
S16,101,러브 이즈 어 데인저 존 pt.2,ORIGINAL,1st~ZERO,8,실제
S16,102,파파 곤잘레스,ORIGINAL,1st~ZERO,10,실제
S16,103,점프,ORIGINAL,1st~ZERO,11,실제
S16,104,하이 바이,ORIGINAL,1st~ZERO,15,실제
S16,105,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
S16,106,펌프 미 아마데우스,ORIGINAL,1st~ZERO,26,실제
S16,107,비트 오브 더 워,ORIGINAL,1st~ZERO,32,실제
S16,108,닥터 엠,ORIGINAL,1st~ZERO,34,실제
S16,109,엠페러,ORIGINAL,1st~ZERO,35,실제
S16,110,마리아,ORIGINAL,1st~ZERO,38,실제
S16,111,마이웨이,ORIGINAL,1st~ZERO,40,실제
S16,112,스트리트 쇼다운,ORIGINAL,1st~ZERO,42,실제
S16,113,윈터,ORIGINAL,1st~ZERO,44,실제
S16,114,윌 오 더 위스프,ORIGINAL,1st~ZERO,45,실제
S16,115,부크,ORIGINAL,1st~ZERO,52,실제
S16,116,엔,ORIGINAL,1st~ZERO,59,실제
S16,117,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
S16,118,사랑가,ORIGINAL,1st~ZERO,65,실제
S16,119,크래쉬 랜딩 랑데부,WORLDMUSIC,PHOENIX 2,19,실제
S16,120,인피니트 에너지 -Overdoze-,WORLDMUSIC,PHOENIX 2,22,실제
S16,121,어바웃 더 유니버스,WORLDMUSIC,PHOENIX,82,실제
S16,122,퍼페츄얼,WORLDMUSIC,PHOENIX,83,실제
S16,123,댄싱,WORLDMUSIC,PHOENIX,84,실제
S16,124,언더월드 ft. Skizzo (PIU Edit.),WORLDMUSIC,PHOENIX,90,실제
S16,125,굿텍,WORLDMUSIC,PHOENIX,92,실제
S16,126,에너지 시너지 매트릭스,WORLDMUSIC,PHOENIX,94,실제
S16,127,진폐증 ft. Kagamine Len/GUMI,WORLDMUSIC,PHOENIX,97,실제
S16,128,굿바운스,WORLDMUSIC,PHOENIX,100,실제
S16,129,R.I.P.,WORLDMUSIC,PHOENIX,102,실제
S16,130,에모모모,WORLDMUSIC,PHOENIX,103,실제
S16,131,러쉬-모어,WORLDMUSIC,PHOENIX,106,실제
S16,132,러쉬-아워,WORLDMUSIC,PHOENIX,107,실제
S16,133,* 이 게임은 존재하지 않습니다 *,WORLDMUSIC,PHOENIX,108,실제
S16,134,마히카,WORLDMUSIC,PHOENIX,109,실제
S16,135,지젤,WORLDMUSIC,PHOENIX,110,실제
S16,136,빅 대디,WORLDMUSIC,PHOENIX,115,실제
S16,137,플래시 아웃,WORLDMUSIC,PHOENIX,116,실제
S16,138,비코즈 오브 유,WORLDMUSIC,PHOENIX,118,실제
S16,139,비옐라의 악몽,WORLDMUSIC,PHOENIX,122,실제
S16,140,쵸빗 플레이버,WORLDMUSIC,PHOENIX,123,실제
S16,141,익스트림 음악학원 2교시  feat. Nanahira,WORLDMUSIC,PHOENIX,127,실제
S16,142,호랑풍류가,WORLDMUSIC,PHOENIX,130,실제
S16,143,슬랩스틱 파르페,WORLDMUSIC,XX,65,실제
S16,144,페이브 가든,WORLDMUSIC,XX,66,실제
S16,145,8 6,WORLDMUSIC,XX,71,실제
S16,146,브로큰 카르마 (PIU EDIT),WORLDMUSIC,XX,73,실제
S16,147,데인저 & 데인저,WORLDMUSIC,XX,78,실제
S16,148,포인트 제로 2,WORLDMUSIC,XX,81,실제
S16,149,브레인 파워,WORLDMUSIC,XX,82,실제
S16,150,라이프 이즈 피아노,WORLDMUSIC,XX,83,실제
S16,151,크로스 레이 (feat. 月下Lia),WORLDMUSIC,XX,87,실제
S16,152,락 더 하우스,WORLDMUSIC,PRIME,49,실제
S16,153,라그나로크,WORLDMUSIC,PRIME,57,실제
S16,154,까랴위사따,WORLDMUSIC,PRIME,59,실제
S16,155,스타더스트 오버드라이브,WORLDMUSIC,PRIME,61,실제
S16,156,스마일 다이어리,JMUSIC,PRIME,67,실제
S16,157,프라임,JMUSIC,PRIME,69,실제
S16,158,아이디얼라이즈드 로맨스,JMUSIC,PRIME,71,실제
S16,159,저스트 홀드 온 (To All Fighters),JMUSIC,PRIME,72,실제
S16,160,팝 더 트랙,WORLDMUSIC,FIESTA~FIESTA 2,85,실제
S16,161,슈퍼☆하라구로☆팝,XROSS,PHOENIX 2,25,실제
S16,162,블랙스완,XROSS,XX,95,실제
S16,163,레이지 오브 파이어,XROSS,XX,97,실제
S16,164,듀얼 레이싱 <레드 vs 블루>,XROSS,XX,98,실제
S16,165,싸이클링!,XROSS,XX,99,실제
S16,166,로키,XROSS,XX,106,실제
S16,167,크로스 타임,XROSS,PRIME 2,48,실제
S16,168,유령의 축제 2 (Sneak),XROSS,PRIME 2,49,실제
S16,169,헬릭스,XROSS,PRIME 2,50,실제
S16,170,BS파워 익스플로전,XROSS,PRIME 2,53,실제
S16,171,스타트 온 레드,XROSS,PRIME 2,54,실제
S16,172,매지컬 베케이션,XROSS,PRIME 2,56,실제
S16,173,비주얼 드림 2 (인 픽션),XROSS,PRIME 2,57,실제
S16,174,라 그랑 블루,XROSS,PRIME 2,63,실제
S16,175,어 사이트 데 라 루,XROSS,PRIME 2,67,실제
S16,176,클루,XROSS,PRIME 2,68,실제
S16,177,레드라인,XROSS,PRIME 2,69,실제
S17,2,고민중독,KPOP,PHOENIX 2,2,실제
S17,3,빌려온 고양이,KPOP,PHOENIX 2,3,실제
S17,5,스톰,KPOP,PHOENIX,1,실제
S17,6,비행기,KPOP,PHOENIX,2,실제
S17,7,노스텔지어,KPOP,PHOENIX,3,실제
S17,8,유 앤 아이,KPOP,XX,5,실제
S17,9,체이스 미,KPOP,PRIME 2,1,실제
S17,10,굿 나이트,KPOP,PRIME 2,2,실제
S17,11,디그니티,KPOP,1st~ZERO,2,실제
S17,12,응징 레스토랑,ORIGINAL,PHOENIX 2,9,실제
S17,14,번 아웃,ORIGINAL,PHOENIX,8,실제
S17,15,쇼다운,ORIGINAL,PHOENIX,15,실제
S17,16,붐!!,ORIGINAL,PHOENIX,16,실제
S17,17,쥬핀,ORIGINAL,PHOENIX,19,실제
S17,18,추격,ORIGINAL,PHOENIX,26,실제
S17,19,스타드림 -Eurobeat Remix-,ORIGINAL,PHOENIX,27,실제
S17,20,배니쉬 2 - Roar of the invisible dragon,ORIGINAL,PHOENIX,30,실제
S17,21,라크리모사,ORIGINAL,PHOENIX,31,실제
S17,22,피가로의 결혼 ~Celebrazione Remix~,ORIGINAL,PHOENIX,38,실제
S17,23,데몬 오브 라플라스,ORIGINAL,PHOENIX,39,실제
S17,24,네오 카타르시스,ORIGINAL,PHOENIX,44,실제
S17,25,메가하츠,ORIGINAL,PHOENIX,49,실제
S17,26,다크사이드 오브 더 마인드,ORIGINAL,PHOENIX,50,실제
S17,27,E.O.N,ORIGINAL,PHOENIX,51,실제
S17,28,서든 어페어런스 이미지,ORIGINAL,PHOENIX,55,실제
S17,29,인베이젼,ORIGINAL,PHOENIX,59,실제
S17,30,에렌델,ORIGINAL,PHOENIX,60,실제
S17,31,위더 가든,ORIGINAL,PHOENIX,64,실제
S17,32,스위트로닉,ORIGINAL,XX,9,실제
S17,33,야누스,ORIGINAL,XX,13,실제
S17,34,아이 원트 유,ORIGINAL,XX,14,실제
S17,35,텔링 포츈 플라워,ORIGINAL,XX,17,실제
S17,36,니알라토텝,ORIGINAL,XX,18,실제
S17,37,하트 래빗 코스터,ORIGINAL,XX,19,실제
S17,38,마카롱 데이,ORIGINAL,XX,27,실제
S17,39,아이스 오브 데스,ORIGINAL,XX,28,실제
S17,40,배니쉬,ORIGINAL,XX,31,실제
S17,41,테일즈 오브 펌프니아,ORIGINAL,XX,32,실제
S17,42,김치 핑거즈,ORIGINAL,XX,33,실제
S17,43,탄탄멘,ORIGINAL,XX,38,실제
S17,44,더 레버리,ORIGINAL,XX,47,실제
S17,45,시그너스,ORIGINAL,XX,48,실제
S17,46,갓 모드 2.0 feat. Skizzo,ORIGINAL,XX,64,실제
S17,47,슈퍼 카프리시오,ORIGINAL,PRIME 2,5,실제
S17,48,트리튬,ORIGINAL,PRIME 2,7,실제
S17,49,브링 백 더 비트,ORIGINAL,PRIME 2,14,실제
S17,50,우츠시요 노 카제 feat. Kana,ORIGINAL,PRIME 2,23,실제
S17,51,HTTP,ORIGINAL,PRIME 2,26,실제
S17,52,업 앤 업 (Produced by AWAL),ORIGINAL,PRIME 2,27,실제
S17,53,트래블 투 퓨처,ORIGINAL,PRIME 2,28,실제
S17,54,레이브 언틸 디 어스 엔드,ORIGINAL,PRIME 2,29,실제
S17,55,왈츠 오브 도지,ORIGINAL,PRIME 2,32,실제
S17,56,라티노 바이러스,ORIGINAL,PRIME,3,실제
S17,57,요그 소토스,ORIGINAL,PRIME,5,실제
S17,58,포스 오브 라,ORIGINAL,PRIME,9,실제
S17,59,유 갓 미 크레이지,ORIGINAL,PRIME,11,실제
S17,60,리키지 볼티지,ORIGINAL,PRIME,17,실제
S17,61,바이올렛 퍼퓸,ORIGINAL,PRIME,20,실제
S17,62,블레이즈 이모션 (Band version),ORIGINAL,PRIME,23,실제
S17,63,알레그로 피유 모쏘,ORIGINAL,PRIME,26,실제
S17,64,무브 댓 바디!,ORIGINAL,PRIME,28,실제
S17,65,모멘트 데이,ORIGINAL,PRIME,36,실제
S17,66,하이퍼큐브,ORIGINAL,PRIME,38,실제
S17,67,러브 이즈 어 데인저 존(Cranky 믹스),ORIGINAL,FIESTA~FIESTA 2,3,실제
S17,68,힙노시스(SynthWulf 믹스),ORIGINAL,FIESTA~FIESTA 2,4,실제
S17,69,유 갓 미 락킹,ORIGINAL,FIESTA~FIESTA 2,9,실제
S17,70,윈드밀,ORIGINAL,FIESTA~FIESTA 2,12,실제
S17,71,팔로우 미,ORIGINAL,FIESTA~FIESTA 2,13,실제
S17,72,클리너,ORIGINAL,FIESTA~FIESTA 2,21,실제
S17,73,테이크 아웃,ORIGINAL,FIESTA~FIESTA 2,24,실제
S17,74,버터플라이,ORIGINAL,FIESTA~FIESTA 2,25,실제
S17,75,위 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,27,실제
S17,76,헝가리 무곡 V,ORIGINAL,FIESTA~FIESTA 2,28,실제
S17,77,네이티브,ORIGINAL,FIESTA~FIESTA 2,30,실제
S17,78,야근,ORIGINAL,FIESTA~FIESTA 2,38,실제
S17,79,파반느,ORIGINAL,FIESTA~FIESTA 2,39,실제
S17,80,ㅁㄴㅇㄹ,ORIGINAL,FIESTA~FIESTA 2,41,실제
S17,81,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
S17,82,유 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,46,실제
S17,83,데스티네이션,ORIGINAL,FIESTA~FIESTA 2,47,실제
S17,84,테크 -클럽 코펜하겐-,ORIGINAL,FIESTA~FIESTA 2,52,실제
S17,85,안녕 윌리엄,ORIGINAL,FIESTA~FIESTA 2,53,실제
S17,86,터키 행진곡 -미니멀튠즈-,ORIGINAL,FIESTA~FIESTA 2,54,실제
S17,87,겟 업 (앤 고),ORIGINAL,FIESTA~FIESTA 2,55,실제
S17,88,펌핑 점핑,ORIGINAL,FIESTA~FIESTA 2,58,실제
S17,89,테프리스,ORIGINAL,FIESTA~FIESTA 2,81,실제
S17,90,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S17,91,젓가락 변주곡,ORIGINAL,NX~NXA,3,실제
S17,92,디제이 오타다,ORIGINAL,NX~NXA,5,실제
S17,93,케이.오.에이 : 엘리스 인 원더월드,ORIGINAL,NX~NXA,6,실제
S17,94,토카타,ORIGINAL,NX~NXA,8,실제
S17,95,펌트리스 8비트 ver.,ORIGINAL,NX~NXA,16,실제
S17,96,카프리스 오브 오타다,ORIGINAL,NX~NXA,19,실제
S17,97,몽키 핑거즈 2,ORIGINAL,NX~NXA,21,실제
S17,98,패스터 Z,ORIGINAL,NX~NXA,22,실제
S17,99,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
S17,100,아크 오브 다크니스,ORIGINAL,NX~NXA,30,실제
S17,101,두 유 노우 댓-올드 스쿨,ORIGINAL,NX~NXA,33,실제
S17,102,건락,ORIGINAL,NX~NXA,34,실제
S17,103,투우사의 노래,ORIGINAL,NX~NXA,35,실제
S17,104,미운 오리 새끼,ORIGINAL,NX~NXA,36,실제
S17,105,파이널 오디션 에피소드 2-2,ORIGINAL,NX~NXA,38,실제
S17,106,비트 오브 더 워 2,ORIGINAL,1st~ZERO,5,실제
S17,107,위치 닥터,ORIGINAL,1st~ZERO,7,실제
S17,108,러브 이즈 어 데인저 존 pt.2 어나더,ORIGINAL,1st~ZERO,13,실제
S17,109,캐논 디,ORIGINAL,1st~ZERO,17,실제
S17,110,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
S17,111,블레이징,ORIGINAL,1st~ZERO,25,실제
S17,112,비,ORIGINAL,1st~ZERO,29,실제
S17,113,헬로우,ORIGINAL,1st~ZERO,31,실제
S17,114,러브 이즈 어 데인저 존,ORIGINAL,1st~ZERO,37,실제
S17,115,틸 디 엔드 오브 타임,ORIGINAL,1st~ZERO,46,실제
S17,116,치킨 윙,ORIGINAL,1st~ZERO,54,실제
S17,117,라젠스키 캉캉,ORIGINAL,1st~ZERO,55,실제
S17,118,파이널 오디션 에피소드 1,ORIGINAL,1st~ZERO,56,실제
S17,119,롤링 크리스마스,ORIGINAL,1st~ZERO,60,실제
S17,120,올 아이 원트 포 크리스마스,ORIGINAL,1st~ZERO,61,실제
S17,121,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
S17,122,무혼,ORIGINAL,1st~ZERO,66,실제
S17,123,터키 행진곡,ORIGINAL,1st~ZERO,70,실제
S17,124,프리덤 다이브,WORLDMUSIC,PHOENIX 2,23,실제
S17,125,바이너리 스타,WORLDMUSIC,PHOENIX,81,실제
S17,126,댓 키티 (PIU Edit.),WORLDMUSIC,PHOENIX,89,실제
S17,127,밀크,WORLDMUSIC,PHOENIX,95,실제
S17,128,어콰이어,WORLDMUSIC,PHOENIX,96,실제
S17,129,앨리스 인 미산트로프,WORLDMUSIC,PHOENIX,101,실제
S17,130,푸파,WORLDMUSIC,PHOENIX,104,실제
S17,131,스테이저,WORLDMUSIC,PHOENIX,105,실제
S17,132,스푸키 마카롱,WORLDMUSIC,PHOENIX,111,실제
S17,133,아라가미,WORLDMUSIC,PHOENIX,112,실제
S17,134,오딘,WORLDMUSIC,PHOENIX,117,실제
S17,135,배틀 넘버원,WORLDMUSIC,PHOENIX,128,실제
S17,136,크로싱 델타,WORLDMUSIC,XX,68,실제
S17,137,클럽 나이트,WORLDMUSIC,XX,69,실제
S17,138,인디스트럭터블,WORLDMUSIC,XX,70,실제
S17,139,크로스 소울,WORLDMUSIC,XX,72,실제
S17,140,컨플릭트,WORLDMUSIC,XX,77,실제
S17,141,"팔랑크스 ""RS2018 edit""",WORLDMUSIC,XX,80,실제
S17,142,글로리아,WORLDMUSIC,XX,84,실제
S17,143,모페모페,WORLDMUSIC,XX,85,실제
S17,144,얼티메이텀,WORLDMUSIC,XX,92,실제
S17,145,시간의 회랑 라비린스,WORLDMUSIC,XX,93,실제
S17,146,스텝,WORLDMUSIC,PRIME 2,41,실제
S17,147,폴른 엔젤,WORLDMUSIC,PRIME 2,44,실제
S17,148,더 레볼루션,WORLDMUSIC,PRIME,50,실제
S17,149,셀피쉬니스,WORLDMUSIC,PRIME,51,실제
S17,150,코스미컬 리듬,WORLDMUSIC,PRIME,52,실제
S17,151,돌리 키스,WORLDMUSIC,PRIME,53,실제
S17,152,필 마이 해피니스,WORLDMUSIC,PRIME,56,실제
S17,153,아클루오이아스,WORLDMUSIC,PRIME,58,실제
S17,154,비디오 아웃 씨,WORLDMUSIC,PRIME,60,실제
S17,155,임프린팅,JMUSIC,PRIME,64,실제
S17,156,배드 애플!! feat. Nomico,JMUSIC,PRIME,68,실제
S17,157,파사칼리아,WORLDMUSIC,FIESTA~FIESTA 2,86,실제
S17,158,바로크 바이러스,WORLDMUSIC,FIESTA~FIESTA 2,87,실제
S17,159,트라이브 어택커,WORLDMUSIC,FIESTA~FIESTA 2,95,실제
S17,160,유토피아,WORLDMUSIC,FIESTA~FIESTA 2,96,실제
S17,161,왓 해픈드,WORLDMUSIC,FIESTA~FIESTA 2,99,실제
S17,162,알레그로 콘 뿌오코,WORLDMUSIC,FIESTA~FIESTA 2,101,실제
S17,163,엑스 레이브,WORLDMUSIC,FIESTA~FIESTA 2,102,실제
S17,164,스멜스 라이크 어 초콜릿,WORLDMUSIC,FIESTA~FIESTA 2,103,실제
S17,165,드림체이서즈,XROSS,PHOENIX 2,24,실제
S17,166,스위트 원더랜드,XROSS,PHOENIX,132,실제
S17,167,오벨리스크,XROSS,XX,96,실제
S17,168,제로아이즈,XROSS,XX,101,실제
S17,169,라이징 스타,XROSS,XX,102,실제
S17,170,오버 더 호라이즌,XROSS,XX,105,실제
S17,171,하우스플랜,XROSS,XX,108,실제
S17,172,유어 마인드,XROSS,XX,109,실제
S17,173,V3,XROSS,PRIME 2,47,실제
S17,174,히페리온,XROSS,PRIME 2,51,실제
S17,175,블랙 드래곤,XROSS,PRIME 2,52,실제
S17,176,사월,XROSS,PRIME 2,58,실제
S17,177,슈퍼 스타일린,XROSS,PRIME 2,59,실제
S17,178,아스테리오스 -리엔트리-,XROSS,PRIME 2,62,실제
S17,179,도나텔로,XROSS,PRIME 2,71,실제
S18,3,뱅 뱅,KPOP,PHOENIX 2,4,실제
S18,4,404 (뉴 에라),KPOP,PHOENIX 2,5,실제
S18,5,조깅,KPOP,XX,1,실제
S18,6,타이밍,KPOP,XX,3,실제
S18,7,날아올라,KPOP,XX,4,실제
S18,8,슬램,KPOP,1st~ZERO,3,실제
S18,9,엔조이 더 쇼,ORIGINAL,PHOENIX 2,8,실제
S18,11,블레이저,ORIGINAL,PHOENIX 2,11,실제
S18,12,B3,ORIGINAL,PHOENIX 2,12,실제
S18,13,디기탈리스,ORIGINAL,PHOENIX 2,13,실제
S18,15,ESP,ORIGINAL,PHOENIX,5,실제
S18,16,벡터,ORIGINAL,PHOENIX,12,실제
S18,17,더 아포칼립스,ORIGINAL,PHOENIX,14,실제
S18,18,할로윈 파티 ~Multiverse~,ORIGINAL,PHOENIX,18,실제
S18,19,꼭두각시,ORIGINAL,PHOENIX,21,실제
S18,20,플레이버 스텝!,ORIGINAL,PHOENIX,22,실제
S18,21,데드 엔드,ORIGINAL,PHOENIX,23,실제
S18,22,1948,ORIGINAL,PHOENIX,28,실제
S18,23,결투,ORIGINAL,PHOENIX,29,실제
S18,24,머독,ORIGINAL,PHOENIX,33,실제
S18,25,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
S18,26,바버스 매드니스,ORIGINAL,PHOENIX,36,실제
S18,27,프ㄹi마 마테ㄹi아,ORIGINAL,PHOENIX,42,실제
S18,28,임페리움,ORIGINAL,PHOENIX,43,실제
S18,29,초악마황제,ORIGINAL,PHOENIX,46,실제
S18,30,큐리아서티 오버드라이브,ORIGINAL,PHOENIX,47,실제
S18,31,카오스 어게인,ORIGINAL,PHOENIX,52,실제
S18,32,솔브 마이 허트,ORIGINAL,PHOENIX,53,실제
S18,33,글리머 글림,ORIGINAL,PHOENIX,54,실제
S18,34,데카 댄스,ORIGINAL,PHOENIX,56,실제
S18,35,크림슨 후드,ORIGINAL,PHOENIX,66,실제
S18,36,웨딩 크래셔,ORIGINAL,XX,8,실제
S18,37,오블리터레이션,ORIGINAL,XX,10,실제
S18,38,퍼센트 엑스,ORIGINAL,XX,23,실제
S18,39,라 그랑드 루즈,ORIGINAL,XX,25,실제
S18,40,까르멘 버스,ORIGINAL,XX,26,실제
S18,41,아드레날린 블래스터,ORIGINAL,XX,30,실제
S18,42,클레마티스 랩소디아,ORIGINAL,XX,36,실제
S18,43,스타드림 (feat. Romelon),ORIGINAL,XX,39,실제
S18,44,파이어 오브 데스티니,ORIGINAL,XX,42,실제
S18,45,포가튼 뱀파이어,ORIGINAL,XX,44,실제
S18,46,헬파이어,ORIGINAL,PRIME 2,6,실제
S18,47,크로스 오버 feat. LyuU,ORIGINAL,PRIME 2,8,실제
S18,48,갓 모드 feat. skizzo,ORIGINAL,PRIME 2,9,실제
S18,49,퍼더,ORIGINAL,PRIME 2,11,실제
S18,50,실버 비트 feat. ChisaUezono,ORIGINAL,PRIME 2,13,실제
S18,51,가장신자,ORIGINAL,PRIME 2,17,실제
S18,52,오버블로우2,ORIGINAL,PRIME 2,18,실제
S18,53,알레그로 퓨리오소,ORIGINAL,PRIME 2,21,실제
S18,54,앵귀시드 언메이킹,ORIGINAL,PRIME 2,22,실제
S18,55,이스케이프,ORIGINAL,PRIME 2,31,실제
S18,56,하트 어택,ORIGINAL,PRIME 2,33,실제
S18,57,네메시스,ORIGINAL,PRIME,1,실제
S18,58,캇코이,ORIGINAL,PRIME,2,실제
S18,59,실루엣 이펙트,ORIGINAL,PRIME,6,실제
S18,60,차이니즈 레스토랑,ORIGINAL,PRIME,7,실제
S18,61,유 갓 미 크레이지,ORIGINAL,PRIME,11,실제
S18,62,B2,ORIGINAL,PRIME,12,실제
S18,63,메테오라이즈,ORIGINAL,PRIME,13,실제
S18,64,암피트리온,ORIGINAL,PRIME,16,실제
S18,65,레드 스완,ORIGINAL,PRIME,21,실제
S18,66,히아신스,ORIGINAL,PRIME,22,실제
S18,67,설탕음모론,ORIGINAL,PRIME,25,실제
S18,68,모멘트 데이,ORIGINAL,PRIME,36,실제
S18,69,엘리제,ORIGINAL,FIESTA~FIESTA 2,1,실제
S18,70,엑시던트,ORIGINAL,FIESTA~FIESTA 2,7,실제
S18,71,디,ORIGINAL,FIESTA~FIESTA 2,8,실제
S18,72,로그인,ORIGINAL,FIESTA~FIESTA 2,11,실제
S18,73,인터퍼런스,ORIGINAL,FIESTA~FIESTA 2,22,실제
S18,74,리얼리티,ORIGINAL,FIESTA~FIESTA 2,23,실제
S18,75,오버블로우,ORIGINAL,FIESTA~FIESTA 2,26,실제
S18,76,헝가리 무곡 V,ORIGINAL,FIESTA~FIESTA 2,28,실제
S18,77,조나단의 꿈,ORIGINAL,FIESTA~FIESTA 2,42,실제
S18,78,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
